PAYBACK_TYPE,LMK_KEY,RECOMMENDATION_ITEM,RECOMMENDATION_CODE,RECOMMENDATION,CO2_IMPACT
SHORT,134291340022018061319133346060550,2,EPC-L5,Consider replacing T8 lamps with retrofit T5 conversion kit.,HIGH
SHORT,134291340022018061319133346060550,3,EPC-L7,Introduce HF (high frequency) ballasts for fluorescent tubes: Reduced number of fittings required.,LOW
LONG,134291340022018061319133346060550,3,EPC-E7,"Carry out a pressure test, identify and treat identified air leakage. Enter result in EPC calculation.",LOW
SHORT,134291340022018061319133346060550,4,EPC-V1,"In some spaces, the solar gain limit defined in the NCM is exceeded, which might cause overheating. Consider solar control measures such as the application of reflective coating or shading devices to windows.",MEDIUM
LONG,134291340022018061319133346060550,4,EPC-E8,Some glazing is poorly insulated. Replace/improve glazing and/or frames.,LOW
SHORT,134413920062018061319231117060510,1,EPC-L5,Consider replacing T8 lamps with retrofit T5 conversion kit.,MEDIUM
LONG,134413920062018061319231117060510,1,EPC-E4,Some walls have uninsulated cavities - introduce cavity wall insulation.,MEDIUM
SHORT,134413920062018061319231117060510,2,EPC-L7,Introduce HF (high frequency) ballasts for fluorescent tubes: Reduced number of fittings required.,LOW
LONG,134413920062018061319231117060510,2,EPC-E5,Some windows have high U-values - consider installing secondary glazing.,MEDIUM
LONG,134413920062018061319231117060510,3,EPC-E3,Some solid walls are poorly insulated - introduce or improve internal wall insulation.,MEDIUM
LONG,134413920062018061319231117060510,4,EPC-E7,"Carry out a pressure test, identify and treat identified air leakage. Enter result in EPC calculation.",MEDIUM
LONG,134413920062018061319231117060510,5,EPC-E8,Some glazing is poorly insulated. Replace/improve glazing and/or frames.,MEDIUM
MEDIUM,134431252012018061320011803009656,1,EPC-L7,Introduce HF (high frequency) ballasts for fluorescent tubes: Reduced number of fittings required.,LOW
OTHER,134431252012018061320011803009656,1,USER,Consider installing new LED Lighting throughout the building,MEDIUM
SHORT,134431252012018061320011803009656,1,EPC-V1,"In some spaces, the solar gain limit defined in the NCM is exceeded, which might cause overheating. Consider solar control measures such as the application of reflective coating or shading devices to windows.",MEDIUM
LONG,134431252012018061320011803009656,1,EPC-H6,Add local temperature control to the heating system.,MEDIUM
SHORT,134431252012018061320011803009656,2,EPC-L5,Consider replacing T8 lamps with retrofit T5 conversion kit.,HIGH
LONG,134431252012018061320011803009656,2,EPC-H5,Add local time control to heating system.,MEDIUM
MEDIUM,134431252012018061320011803009656,2,EPC-E4,Some walls have uninsulated cavities - introduce cavity wall insulation.,MEDIUM
LONG,134431252012018061320011803009656,3,EPC-E3,Some solid walls are poorly insulated - introduce or improve internal wall insulation.,MEDIUM
LONG,134431252012018061320011803009656,4,EPC-H3,Consider replacing heating boiler plant with a condensing type.,HIGH
LONG,134431252012018061320011803009656,5,EPC-E7,"Carry out a pressure test, identify and treat identified air leakage. Enter result in EPC calculation.",MEDIUM
SHORT,134082550022018061307270351250510,1,EPC-V1,"In some spaces, the solar gain limit defined in the NCM is exceeded, which might cause overheating. Consider solar control measures such as the application of reflective coating or shading devices to windows.",MEDIUM
LONG,134082550022018061307270351250510,1,EPC-R2,Consider installing building mounted wind turbine(s).,LOW
LONG,134082550022018061307270351250510,2,EPC-R3,Consider installing solar water heating.,LOW
LONG,134082550022018061307270351250510,3,EPC-H8,Add weather compensation controls to heating system.,LOW
LONG,134082550022018061307270351250510,4,EPC-R4,Consider installing PV.,LOW
LONG,684960062018061316411716050970,1,EPC-C3,Ductwork leakage is high. Inspect and seal ductwork.,MEDIUM
OTHER,684960062018061316411716050970,1,USER,Consider replacing existing tungsten and fluorescent lighting with LED fittings,MEDIUM
SHORT,684960062018061316411716050970,1,EPC-L2,Replace tungsten GLS lamps with CFLs: Payback period dependent on hours of use.,MEDIUM
LONG,684960062018061316411716050970,2,EPC-C3,Ductwork leakage is high. Inspect and seal ductwork.,MEDIUM
SHORT,684960062018061316411716050970,2,EPC-L5,Consider replacing T8 lamps with retrofit T5 conversion kit.,LOW
LONG,684960062018061316411716050970,3,EPC-H3,Consider replacing heating boiler plant with a condensing type.,LOW
LONG,684960062018061316411716050970,4,EPC-H3,Consider replacing heating boiler plant with a condensing type.,LOW
SHORT,53105930602018061319304855700060,1,EPC-L1,Replace 38mm diameter (T12) fluorescent tubes on failure with 26mm (T8) tubes.,MEDIUM
OTHER,53105930602018061319304855700060,1,USER,Consider installing new LED Lighting throughout the building,MEDIUM
LONG,53105930602018061319304855700060,1,EPC-E4,Some walls have uninsulated cavities - introduce cavity wall insulation.,MEDIUM
LONG,53105930602018061319304855700060,2,EPC-E5,Some windows have high U-values - consider installing secondary glazing.,MEDIUM
SHORT,53105930602018061319304855700060,2,EPC-L2,Replace tungsten GLS lamps with CFLs: Payback period dependent on hours of use.,LOW
LONG,53105930602018061319304855700060,3,EPC-E3,Some solid walls are poorly insulated - introduce or improve internal wall insulation.,MEDIUM
SHORT,53105930602018061319304855700060,3,EPC-L5,Consider replacing T8 lamps with retrofit T5 conversion kit.,LOW
LONG,53105930602018061319304855700060,4,EPC-E7,"Carry out a pressure test, identify and treat identified air leakage. Enter result in EPC calculation.",MEDIUM
SHORT,53105930602018061319304855700060,4,EPC-V1,"In some spaces, the solar gain limit defined in the NCM is exceeded, which might cause overheating. Consider solar control measures such as the application of reflective coating or shading devices to windows.",MEDIUM
SHORT,53105930602018061319304855700060,5,EPC-L7,Introduce HF (high frequency) ballasts for fluorescent tubes: Reduced number of fittings required.,LOW
LONG,53105930602018061319304855700060,5,EPC-E8,Some glazing is poorly insulated. Replace/improve glazing and/or frames.,MEDIUM
LONG,11697380942018061218341190600940,1,EPC-R3,Consider installing solar water heating.,LOW
SHORT,11697380942018061218341190600940,1,EPC-L5,Consider replacing T8 lamps with retrofit T5 conversion kit.,LOW
OTHER,11697380942018061218341190600940,1,USER,Continue replacing remaining fluorescent fittings with LED,MEDIUM
LONG,11697380942018061218341190600940,2,EPC-R4,Consider installing PV.,LOW
LONG,11697380942018061218341190600940,3,EPC-E7,"Carry out a pressure test, identify and treat identified air leakage. Enter result in EPC calculation.",LOW
LONG,11697380942018061218341190600940,4,EPC-E8,Some glazing is poorly insulated. Replace/improve glazing and/or frames.,LOW
MEDIUM,134097418052018061111162706009348,1,EPC-H7,Add optimum start/stop to the heating system.,MEDIUM
LONG,134097418052018061111162706009348,1,EPC-H5,Add local time control to heating system.,MEDIUM
LONG,134097418052018061111162706009348,2,EPC-E3,Some solid walls are poorly insulated - introduce or improve internal wall insulation.,MEDIUM
MEDIUM,134097418052018061111162706009348,2,EPC-E5,Some windows have high U-values - consider installing secondary glazing.,MEDIUM
LONG,134097418052018061111162706009348,3,EPC-E7,"Carry out a pressure test, identify and treat identified air leakage. Enter result in EPC calculation.",MEDIUM
MEDIUM,134097418052018061111162706009348,3,EPC-H8,Add weather compensation controls to heating system.,MEDIUM
LONG,134097418052018061111162706009348,4,EPC-E8,Some glazing is poorly insulated. Replace/improve glazing and/or frames.,MEDIUM
LONG,134097418052018061111162706009348,5,EPC-R3,Consider installing solar water heating.,LOW
OTHER,134473602542018061111531812490250,1,USER,"Consider installing hard-wired 7 day timers to electric hot water heaters in building, to reduce consumption out of operating hours.",MEDIUM
OTHER,134473602542018061111531812490250,2,USER,"Consider fitting PIR movement/daylight sensors to lighting in toilets, tea room, offices and corridors, to help reduce energy consumption when rooms are unoccupied but lights are left on. Payback period will depend on hours of use, technology utilised and cost.",LOW
OTHER,134473602542018061111531812490250,3,USER,"Consider replacing CFL lamps and T8 fittings with LED equivalents. Payback period will depend on hours of use, technology utilised and cost.",MEDIUM
OTHER,134473602542018061111531812490250,4,USER,"Investigate building construction and consider improving insulation to walls, floors and roof to latest Building Regulations.",MEDIUM
OTHER,134473602542018061111531812490250,5,USER,"When next reviewing antiquated heating systems, consider upgrading to include condensing boilers with enhanced controls such as TRV's, optimum start/stop and weather compensation. Ensure all exposed pipes and valves are fully insulated, to reduce heat loss through the distribution pipework and reduce boiler operation.",MEDIUM
OTHER,134473602542018061111531812490250,6,USER,Consider replacing single glazed widows with modern conservation approved multi glazed equivalents to latest Building Regulations.,MEDIUM
SHORT,134552190062018061013292046060811,1,EPC-L5,Consider replacing T8 lamps with retrofit T5 conversion kit.,MEDIUM
MEDIUM,134552190062018061013292046060811,1,EPC-E3,Some solid walls are poorly insulated - introduce or improve internal wall insulation.,MEDIUM
LONG,134552190062018061013292046060811,1,EPC-R5,Consider installing an air source heat pump.,HIGH
SHORT,134552190062018061013292046060811,2,EPC-L7,Introduce HF (high frequency) ballasts for fluorescent tubes: Reduced number of fittings required.,LOW
LONG,134540540142018060814412826000060,1,EPC-R3,Consider installing solar water heating.,LOW
LONG,134540540142018060814412826000060,2,EPC-H4,The default heat generator efficiency is chosen. It is recommended that the heat generator system be investigated to gain an understanding of its efficiency and possible improvements.,LOW
LONG,134540540142018060814412826000060,3,EPC-R4,Consider installing PV.,LOW
LONG,134540540142018060814412826000060,4,EPC-E5,Some windows have high U-values - consider installing secondary glazing.,MEDIUM
LONG,134540540142018060814412826000060,5,EPC-E6,Some loft spaces are poorly insulated - install/improve insulation.,MEDIUM
LONG,134457560842018060716275571110250,1,EPC-L7,Introduce HF (high frequency) ballasts for fluorescent tubes: Reduced number of fittings required.,LOW
MEDIUM,134457560842018060716275571110250,1,EPC-L5,Consider replacing T8 lamps with retrofit T5 conversion kit.,HIGH
SHORT,134457560842018060716275571110250,1,EPC-R5,Consider installing an air source heat pump.,LOW
LONG,134457560842018060716275571110250,2,EPC-R2,Consider installing building mounted wind turbine(s).,LOW
SHORT,134457560842018060716275571110250,2,EPC-R1,Consider installing a ground source heat pump.,LOW
LONG,134457560842018060716275571110250,3,EPC-R3,Consider installing solar water heating.,LOW
SHORT,134457560842018060716275571110250,3,EPC-H8,Add weather compensation controls to heating system.,LOW
LONG,134457560842018060716275571110250,4,EPC-R4,Consider installing PV.,LOW
SHORT,134457560842018060716275571110250,4,EPC-H7,Add optimum start/stop to the heating system.,LOW
SHORT,134457560842018060716275571110250,5,EPC-E7,"Carry out a pressure test, identify and treat identified air leakage. Enter result in EPC calculation.",LOW
SHORT,134457560842018060716275571110250,6,EPC-E3,Some solid walls are poorly insulated - introduce or improve internal wall insulation.,LOW
SHORT,134457560842018060716275571110250,7,EPC-E4,Some walls have uninsulated cavities - introduce cavity wall insulation.,LOW
LONG,134442210602018060702384457910090,1,EPC-E3,Some solid walls are poorly insulated - introduce or improve internal wall insulation.,MEDIUM
LONG,134442210602018060702384457910090,2,EPC-R5,Consider installing an air source heat pump.,HIGH
LONG,134442210602018060702384457910090,3,EPC-E1,"Some floors are poorly insulated - introduce and/or improve insulation. Add insulation to the exposed surfaces of floors adjacent to underground, unheated spaces or exterior.",MEDIUM
